Timestamp	current
2018-08-15 20:15:47.500	0.3
2018-08-15 20:18:31.900	0.0
2018-08-15 20:18:33.100	0.3
2018-08-15 20:22:19.900	0.0
2018-08-15 20:22:21.100	0.3
2018-08-15 20:25:05.500	0.0
2018-08-15 20:25:06.700	0.3
2018-08-15 20:27:04.300	0.0
2018-08-15 20:27:05.500	0.3
2018-08-15 20:33:22.300	0.0
2018-08-15 20:33:23.500	0.3
2018-08-15 20:37:57.100	0.0
2018-08-15 20:37:58.300	0.3
2018-08-15 20:46:57.100	0.0
2018-08-15 20:46:58.300	0.3
2018-08-15 20:47:12.700	0.0
2018-08-15 20:47:13.900	0.3
2018-08-15 20:47:28.300	0.0
2018-08-15 20:47:29.500	0.3
2018-08-15 20:47:43.900	0.0
2018-08-15 20:47:45.100	0.3
2018-08-15 20:48:15.100	0.0
2018-08-15 20:48:16.300	0.3
2018-08-15 20:51:47.500	0.0
2018-08-15 20:51:48.700	0.3
2018-08-15 20:52:18.700	0.0
2018-08-15 20:52:19.900	0.3
2018-08-15 21:05:10.300	0.0
2018-08-15 21:05:11.500	0.3
2018-08-15 21:05:25.900	0.0
2018-08-15 21:05:27.100	0.3
2018-08-15 21:17:54.700	0.0
2018-08-15 21:17:55.900	0.3
2018-08-15 21:31:21.100	0.0
2018-08-15 21:31:22.300	0.3
2018-08-15 21:32:45.100	0.0
2018-08-15 21:32:46.300	0.3
2018-08-15 21:36:10.300	0.0
2018-08-15 21:36:11.500	0.3
2018-08-15 21:38:27.100	0.0
2018-08-15 21:38:28.300	0.3
2018-08-15 21:45:57.100	0.0
2018-08-15 21:45:58.300	0.3
2018-08-15 21:47:27.100	0.0
2018-08-15 21:47:28.300	0.3
2018-08-15 21:51:57.100	0.0
2018-08-15 21:51:58.300	0.3
2018-08-15 21:59:42.700	0.0
2018-08-15 21:59:43.900	0.3
2018-08-15 22:01:28.300	0.0
2018-08-15 22:01:29.500	0.3
2018-08-15 22:06:29.500	0.0
2018-08-15 22:06:30.700	0.3
2018-08-15 22:11:15.100	0.0
2018-08-15 22:11:16.300	0.3
2018-08-15 22:16:37.900	0.0
2018-08-15 22:16:39.100	0.3
2018-08-15 22:17:30.700	0.0
2018-08-15 22:17:31.900	0.3
2018-08-15 22:22:16.300	0.0
2018-08-15 22:22:17.500	0.3
2018-08-15 22:25:16.300	0.0
2018-08-15 22:25:17.500	0.3
2018-08-15 22:32:09.100	0.0
2018-08-15 22:32:10.300	0.3
2018-08-15 22:38:58.300	0.0
2018-08-15 22:38:59.500	0.3
2018-08-15 22:39:35.500	0.0
2018-08-15 22:39:36.700	0.3
2018-08-15 22:44:45.100	0.0
2018-08-15 22:44:46.300	0.3
2018-08-15 22:53:12.700	0.0
2018-08-15 22:53:13.900	0.3
2018-08-15 23:03:28.300	0.0
2018-08-15 23:03:29.500	0.3
2018-08-15 23:05:25.900	0.0
2018-08-15 23:05:27.100	0.3
2018-08-15 23:08:06.700	0.0
2018-08-15 23:08:07.900	0.3
2018-08-15 23:18:28.300	0.0
2018-08-15 23:18:29.500	0.3
2018-08-15 23:31:52.300	0.0
2018-08-15 23:31:53.500	0.3
2018-08-15 23:40:07.900	0.0
2018-08-15 23:40:09.100	0.3
2018-08-15 23:41:43.900	0.0
2018-08-15 23:41:45.100	0.3
2018-08-15 23:42:58.300	0.0
2018-08-15 23:42:59.500	0.3
2018-08-15 23:43:57.100	0.0
2018-08-15 23:43:58.300	0.3
2018-08-15 23:52:03.100	0.0
2018-08-15 23:52:04.300	0.3
2018-08-15 23:54:16.300	0.0
2018-08-15 23:54:17.500	0.3
2018-08-15 23:55:30.700	0.0
2018-08-15 23:55:31.900	0.3
2018-08-16 00:08:04.300	0.0
2018-08-16 00:08:05.500	0.3
2018-08-16 00:12:47.500	0.0
2018-08-16 00:12:48.700	0.3
2018-08-16 00:14:11.500	0.0
2018-08-16 00:14:12.700	0.3
2018-08-16 00:20:59.500	0.0
2018-08-16 00:21:00.700	0.3
2018-08-16 00:32:30.700	0.0
2018-08-16 00:32:31.900	0.3
2018-08-16 00:37:13.900	0.0
2018-08-16 00:37:15.100	0.3
2018-08-16 00:41:25.900	0.0
2018-08-16 00:41:27.100	0.3
2018-08-16 00:42:49.900	0.0
2018-08-16 00:42:51.100	0.3
2018-08-16 00:44:29.500	-11.6
2018-08-16 00:44:30.700	0.3
2018-08-16 00:56:24.700	0.0
2018-08-16 00:56:25.900	0.3
2018-08-16 00:59:34.300	0.0
2018-08-16 00:59:35.500	0.3
2018-08-16 01:12:30.700	0.0
2018-08-16 01:12:31.900	0.3
2018-08-16 01:16:45.100	0.0
2018-08-16 01:16:46.300	0.3
2018-08-16 01:26:41.500	86.7
2018-08-16 01:26:43.900	87.2
2018-08-16 01:33:59.500	0.0
2018-08-16 01:34:00.700	87.1
2018-08-16 01:44:13.900	0.0
2018-08-16 01:44:15.100	87.1
2018-08-16 01:48:40.300	0.0
2018-08-16 01:48:41.500	87.1
2018-08-16 02:14:54.700	0.0
2018-08-16 02:14:55.900	87.1
2018-08-16 02:18:03.100	0.0
2018-08-16 02:18:05.500	87.1
2018-08-16 02:19:28.300	0.0
2018-08-16 02:19:29.500	87.1
2018-08-16 02:19:58.300	0.0
2018-08-16 02:19:59.500	87.1
2018-08-16 02:32:43.900	0.0
2018-08-16 02:32:45.100	87.1
2018-08-16 02:34:36.700	0.0
2018-08-16 02:34:39.100	87.1
2018-08-16 02:37:04.300	0.0
2018-08-16 02:37:05.500	87.1
2018-08-16 02:48:03.100	0.0
2018-08-16 02:48:04.300	87.1
2018-08-16 02:55:45.100	0.3
2018-08-16 02:55:46.300	87.1
2018-08-16 02:58:27.100	0.0
2018-08-16 02:58:28.300	87.1
2018-08-16 02:59:27.100	0.0
2018-08-16 02:59:28.300	87.1
2018-08-16 02:59:57.100	0.0
2018-08-16 02:59:58.300	87.1
2018-08-16 03:00:25.900	0.0
2018-08-16 03:00:28.300	87.1
2018-08-16 03:03:55.900	0.0
2018-08-16 03:03:57.100	87.1
2018-08-16 03:06:27.100	0.0
2018-08-16 03:06:28.300	87.1
2018-08-16 03:12:57.100	0.0
2018-08-16 03:12:59.500	87.1
2018-08-16 03:13:28.300	0.0
2018-08-16 03:13:29.500	87.1
2018-08-16 03:32:37.900	0.0
2018-08-16 03:32:40.300	87.1
2018-08-16 03:42:53.500	0.0
2018-08-16 03:42:55.900	87.1
2018-08-16 03:49:51.100	0.0
2018-08-16 03:49:53.500	87.1
2018-08-16 03:53:09.100	0.0
2018-08-16 03:53:11.500	87.1
2018-08-16 04:00:06.700	0.0
2018-08-16 04:00:09.100	87.1
2018-08-16 04:01:22.300	0.0
